Join_ID,Province,Amphoe,Tambon,lat,lon,Total_Pop,Avg_Income,Avg_Land_Price,Year
501508,เชียงใหม่,หางดง,สันผักหวาน,18.719,98.97,32550,20443.21,7290.469101887588,2562
501509,เชียงใหม่,หางดง,หนองควาย,18.731,98.923,22180,20443.21,7290.469101887588,2562
501509,เชียงใหม่,หางดง,หนองควาย,18.731,98.923,22180,20443.21,7290.469101887588,2562
501510,เชียงใหม่,หางดง,บ้านปง,18.769,98.868,10808,20443.21,7290.469101887588,2562
501510,เชียงใหม่,หางดง,บ้านปง,18.769,98.868,10808,20443.21,7290.469101887588,2562
501511,เชียงใหม่,หางดง,น้ำแพร่,18.709,98.881,14372,20443.21,7290.469101887588,2562
501511,เชียงใหม่,หางดง,น้ำแพร่,18.709,98.881,14372,20443.21,7290.469101887588,2562
501601,เชียงใหม่,ฮอด,หางดง,18.16,98.483,21050,20443.21,7290.469101887588,2562
501601,เชียงใหม่,ฮอด,หางดง,18.16,98.483,21050,20443.21,7290.469101887588,2562
501602,เชียงใหม่,ฮอด,ฮอด,18.103,98.583,6340,20443.21,7290.469101887588,2562
501602,เชียงใหม่,ฮอด,ฮอด,18.103,98.583,6340,20443.21,7290.469101887588,2562
501603,เชียงใหม่,ฮอด,บ้านตาล,18.088,98.709,10200,20443.21,7290.469101887588,2562
501603,เชียงใหม่,ฮอด,บ้านตาล,18.088,98.709,10200,20443.21,7290.469101887588,2562
501604,เชียงใหม่,ฮอด,บ่อหลวง,18.158,98.379,24286,20443.21,7290.469101887588,2562
501604,เชียงใหม่,ฮอด,บ่อหลวง,18.158,98.379,24286,20443.21,7290.469101887588,2562
501605,เชียงใหม่,ฮอด,บ่อสลี,18.155,98.244,16052,20443.21,7290.469101887588,2562
501605,เชียงใหม่,ฮอด,บ่อสลี,18.155,98.244,16052,20443.21,7290.469101887588,2562
501606,เชียงใหม่,ฮอด,นาคอเรือ,18.009,98.52,9584,20443.21,7290.469101887588,2562
501606,เชียงใหม่,ฮอด,นาคอเรือ,18.009,98.52,9584,20443.21,7290.469101887588,2562
501701,เชียงใหม่,ดอยเต่า,ดอยเต่า,17.897,98.731,12654,20443.21,7290.469101887588,2562
501701,เชียงใหม่,ดอยเต่า,ดอยเต่า,17.897,98.731,12654,20443.21,7290.469101887588,2562
501702,เชียงใหม่,ดอยเต่า,ท่าเดื่อ,17.959,98.676,6766,20443.21,7290.469101887588,2562
501702,เชียงใหม่,ดอยเต่า,ท่าเดื่อ,17.959,98.676,6766,20443.21,7290.469101887588,2562
501703,เชียงใหม่,ดอยเต่า,มืดกา,17.873,98.593,6624,20443.21,7290.469101887588,2562
501703,เชียงใหม่,ดอยเต่า,มืดกา,17.873,98.593,6624,20443.21,7290.469101887588,2562
501704,เชียงใหม่,ดอยเต่า,บ้านแอ่น,18.053,98.626,5112,20443.21,7290.469101887588,2562
501704,เชียงใหม่,ดอยเต่า,บ้านแอ่น,18.053,98.626,5112,20443.21,7290.469101887588,2562
501705,เชียงใหม่,ดอยเต่า,บงตัน,18.017,98.661,10022,20443.21,7290.469101887588,2562
501705,เชียงใหม่,ดอยเต่า,บงตัน,18.017,98.661,10022,20443.21,7290.469101887588,2562
501706,เชียงใหม่,ดอยเต่า,โปงทุ่ง,17.836,98.736,13612,20443.21,7290.469101887588,2562
501706,เชียงใหม่,ดอยเต่า,โปงทุ่ง,17.836,98.736,13612,20443.21,7290.469101887588,2562
501801,เชียงใหม่,อมก๋อย,อมก๋อย,17.915,98.335,36766,20443.21,7290.469101887588,2562
501801,เชียงใหม่,อมก๋อย,อมก๋อย,17.915,98.335,36766,20443.21,7290.469101887588,2562
501802,เชียงใหม่,อมก๋อย,ยางเปียง,17.682,98.392,19596,20443.21,7290.469101887588,2562
501802,เชียงใหม่,อมก๋อย,ยางเปียง,17.682,98.392,19596,20443.21,7290.469101887588,2562
501803,เชียงใหม่,อมก๋อย,แม่ตื่น,17.398,98.395,21296,20443.21,7290.469101887588,2562
501803,เชียงใหม่,อมก๋อย,แม่ตื่น,17.398,98.395,21296,20443.21,7290.469101887588,2562
501804,เชียงใหม่,อมก๋อย,ม่อนจอง,17.43,98.5,11646,20443.21,7290.469101887588,2562
501804,เชียงใหม่,อมก๋อย,ม่อนจอง,17.43,98.5,11646,20443.21,7290.469101887588,2562
501805,เชียงใหม่,อมก๋อย,สบโขง,17.654,98.217,16358,20443.21,7290.469101887588,2562
501805,เชียงใหม่,อมก๋อย,สบโขง,17.654,98.217,16358,20443.21,7290.469101887588,2562
501806,เชียงใหม่,อมก๋อย,นาเกียน,17.864,98.156,21558,20443.21,7290.469101887588,2562
501806,เชียงใหม่,อมก๋อย,นาเกียน,17.864,98.156,21558,20443.21,7290.469101887588,2562
501901,เชียงใหม่,สารภี,ยางเนิ้ง,18.707,99.036,18944,20443.21,7290.469101887588,2562
501901,เชียงใหม่,สารภี,ยางเนิ้ง,18.707,99.036,18944,20443.21,7290.469101887588,2562
501902,เชียงใหม่,สารภี,สารภี,18.681,99.047,15714,20443.21,7290.469101887588,2562
501902,เชียงใหม่,สารภี,สารภี,18.681,99.047,15714,20443.21,7290.469101887588,2562
501903,เชียงใหม่,สารภี,ชมภู,18.694,99.071,14756,20443.21,7290.469101887588,2562
501903,เชียงใหม่,สารภี,ชมภู,18.694,99.071,14756,20443.21,7290.469101887588,2562
501904,เชียงใหม่,สารภี,ไชยสถาน,18.745,99.043,12886,20443.21,7290.469101887588,2562
501904,เชียงใหม่,สารภี,ไชยสถาน,18.745,99.043,12886,20443.21,7290.469101887588,2562
501905,เชียงใหม่,สารภี,ขัวมุง,18.678,98.991,11066,20443.21,7290.469101887588,2562
501905,เชียงใหม่,สารภี,ขัวมุง,18.678,98.991,11066,20443.21,7290.469101887588,2562
501906,เชียงใหม่,สารภี,หนองแฝก,18.691,99.019,11686,20443.21,7290.469101887588,2562
501906,เชียงใหม่,สารภี,หนองแฝก,18.691,99.019,11686,20443.21,7290.469101887588,2562
501907,เชียงใหม่,สารภี,หนองผึ้ง,18.735,99.021,31010,20443.21,7290.469101887588,2562
501907,เชียงใหม่,สารภี,หนองผึ้ง,18.735,99.021,31010,20443.21,7290.469101887588,2562
501908,เชียงใหม่,สารภี,ท่ากว้าง,18.659,98.998,5472,20443.21,7290.469101887588,2562
501908,เชียงใหม่,สารภี,ท่ากว้าง,18.659,98.998,5472,20443.21,7290.469101887588,2562
501909,เชียงใหม่,สารภี,ดอนแก้ว,18.697,98.997,8356,20443.21,7290.469101887588,2562
501909,เชียงใหม่,สารภี,ดอนแก้ว,18.697,98.997,8356,20443.21,7290.469101887588,2562
501910,เชียงใหม่,สารภี,ท่าวังตาล,18.718,99.007,21284,20443.21,7290.469101887588,2562
501910,เชียงใหม่,สารภี,ท่าวังตาล,18.718,99.007,21284,20443.21,7290.469101887588,2562
501911,เชียงใหม่,สารภี,สันทราย,18.64,98.972,10362,20443.21,7290.469101887588,2562
501911,เชียงใหม่,สารภี,สันทราย,18.64,98.972,10362,20443.21,7290.469101887588,2562
501912,เชียงใหม่,สารภี,ป่าบง,18.736,99.059,9594,20443.21,7290.469101887588,2562
501912,เชียงใหม่,สารภี,ป่าบง,18.736,99.059,9594,20443.21,7290.469101887588,2562
502001,เชียงใหม่,เวียงแหง,เมืองแหง,19.515,98.639,30878,20443.21,7290.469101887588,2562
502001,เชียงใหม่,เวียงแหง,เมืองแหง,19.515,98.639,30878,20443.21,7290.469101887588,2562
502002,เชียงใหม่,เวียงแหง,เปียงหลวง,19.692,98.693,51554,20443.21,7290.469101887588,2562
502002,เชียงใหม่,เวียงแหง,เปียงหลวง,19.692,98.693,51554,20443.21,7290.469101887588,2562
502003,เชียงใหม่,เวียงแหง,แสนไห,19.615,98.632,21628,20443.21,7290.469101887588,2562
502003,เชียงใหม่,เวียงแหง,แสนไห,19.615,98.632,21628,20443.21,7290.469101887588,2562
502101,เชียงใหม่,ไชยปราการ,ปงตำ,19.748,99.145,16080,20443.21,7290.469101887588,2562
502101,เชียงใหม่,ไชยปราการ,ปงตำ,19.748,99.145,16080,20443.21,7290.469101887588,2562
502102,เชียงใหม่,ไชยปราการ,ศรีดงเย็น,19.646,99.178,33552,20443.21,7290.469101887588,2562
502102,เชียงใหม่,ไชยปราการ,ศรีดงเย็น,19.646,99.178,33552,20443.21,7290.469101887588,2562
502103,เชียงใหม่,ไชยปราการ,แม่ทะลบ,19.73,99.247,15560,20443.21,7290.469101887588,2562
502103,เชียงใหม่,ไชยปราการ,แม่ทะลบ,19.73,99.247,15560,20443.21,7290.469101887588,2562
502104,เชียงใหม่,ไชยปราการ,หนองบัว,19.736,99.073,33286,20443.21,7290.469101887588,2562
502104,เชียงใหม่,ไชยปราการ,หนองบัว,19.736,99.073,33286,20443.21,7290.469101887588,2562
502201,เชียงใหม่,แม่วาง,บ้านกาด,18.637,98.752,10840,20443.21,7290.469101887588,2562
502201,เชียงใหม่,แม่วาง,บ้านกาด,18.637,98.752,10840,20443.21,7290.469101887588,2562
502202,เชียงใหม่,แม่วาง,ทุ่งปี้,18.587,98.741,8768,20443.21,7290.469101887588,2562
502202,เชียงใหม่,แม่วาง,ทุ่งปี้,18.587,98.741,8768,20443.21,7290.469101887588,2562
502203,เชียงใหม่,แม่วาง,ทุ่งรวงทอง,18.554,98.849,4622,20443.21,7290.469101887588,2562
502203,เชียงใหม่,แม่วาง,ทุ่งรวงทอง,18.554,98.849,4622,20443.21,7290.469101887588,2562
502204,เชียงใหม่,แม่วาง,แม่วิน,18.683,98.674,25490,20443.21,7290.469101887588,2562
502204,เชียงใหม่,แม่วาง,แม่วิน,18.683,98.674,25490,20443.21,7290.469101887588,2562
502205,เชียงใหม่,แม่วาง,ดอนเปา,18.679,98.783,14046,20443.21,7290.469101887588,2562
502205,เชียงใหม่,แม่วาง,ดอนเปา,18.679,98.783,14046,20443.21,7290.469101887588,2562
502301,เชียงใหม่,แม่ออน,ออนเหนือ,18.793,99.308,6468,20443.21,7290.469101887588,2562
502301,เชียงใหม่,แม่ออน,ออนเหนือ,18.793,99.308,6468,20443.21,7290.469101887588,2562
502302,เชียงใหม่,แม่ออน,ออนกลาง,18.758,99.263,9756,20443.21,7290.469101887588,2562
502302,เชียงใหม่,แม่ออน,ออนกลาง,18.758,99.263,9756,20443.21,7290.469101887588,2562
502303,เชียงใหม่,แม่ออน,บ้านสหกรณ์,18.825,99.242,6752,20443.21,7290.469101887588,2562
502303,เชียงใหม่,แม่ออน,บ้านสหกรณ์,18.825,99.242,6752,20443.21,7290.469101887588,2562
502304,เชียงใหม่,แม่ออน,ห้วยแก้ว,18.884,99.327,5524,20443.21,7290.469101887588,2562
502304,เชียงใหม่,แม่ออน,ห้วยแก้ว,18.884,99.327,5524,20443.21,7290.469101887588,2562
502305,เชียงใหม่,แม่ออน,แม่ทา,18.591,99.289,8974,20443.21,7290.469101887588,2562
502305,เชียงใหม่,แม่ออน,แม่ทา,18.591,99.289,8974,20443.21,7290.469101887588,2562
502306,เชียงใหม่,แม่ออน,ทาเหนือ,18.702,99.308,4894,20443.21,7290.469101887588,2562
502306,เชียงใหม่,แม่ออน,ทาเหนือ,18.702,99.308,4894,20443.21,7290.469101887588,2562
502401,เชียงใหม่,ดอยหล่อ,ดอยหล่อ,18.488,98.798,24204,20443.21,7290.469101887588,2562
502401,เชียงใหม่,ดอยหล่อ,ดอยหล่อ,18.488,98.798,24204,20443.21,7290.469101887588,2562
502402,เชียงใหม่,ดอยหล่อ,สองแคว,18.504,98.841,9576,20443.21,7290.469101887588,2562
502402,เชียงใหม่,ดอยหล่อ,สองแคว,18.504,98.841,9576,20443.21,7290.469101887588,2562
502403,เชียงใหม่,ดอยหล่อ,ยางคราม,18.56,98.782,9802,20443.21,7290.469101887588,2562
502403,เชียงใหม่,ดอยหล่อ,ยางคราม,18.56,98.782,9802,20443.21,7290.469101887588,2562
502404,เชียงใหม่,ดอยหล่อ,สันติสุข,18.581,98.682,7796,20443.21,7290.469101887588,2562
502404,เชียงใหม่,ดอยหล่อ,สันติสุข,18.581,98.682,7796,20443.21,7290.469101887588,2562
502501,เชียงใหม่,กัลยาณิวัฒนา,บ้านจันทร์,19.11,98.281,8778,20443.21,7290.469101887588,2562
502501,เชียงใหม่,กัลยาณิวัฒนา,บ้านจันทร์,19.11,98.281,8778,20443.21,7290.469101887588,2562
502502,เชียงใหม่,กัลยาณิวัฒนา,แม่แดด,18.936,98.38,8672,20443.21,7290.469101887588,2562
502502,เชียงใหม่,กัลยาณิวัฒนา,แม่แดด,18.936,98.38,8672,20443.21,7290.469101887588,2562
502503,เชียงใหม่,กัลยาณิวัฒนา,แจ่มหลวง,19.011,98.218,7770,20443.21,7290.469101887588,2562
502503,เชียงใหม่,กัลยาณิวัฒนา,แจ่มหลวง,19.011,98.218,7770,20443.21,7290.469101887588,2562
510101,ลำพูน,เมืองลำพูน,ในเมือง,18.573,99.002,23850,23600.12,1381.0446032404088,2562
510101,ลำพูน,เมืองลำพูน,ในเมือง,18.573,99.002,23850,23600.12,1381.0446032404088,2562
510102,ลำพูน,เมืองลำพูน,เหมืองง่า,18.613,99.032,31790,23600.12,1381.0446032404088,2562
510102,ลำพูน,เมืองลำพูน,เหมืองง่า,18.613,99.032,31790,23600.12,1381.0446032404088,2562
510103,ลำพูน,เมืองลำพูน,อุโมงค์,18.648,99.042,26010,23600.12,1381.0446032404088,2562
510103,ลำพูน,เมืองลำพูน,อุโมงค์,18.648,99.042,26010,23600.12,1381.0446032404088,2562
510104,ลำพูน,เมืองลำพูน,หนองช้างคืน,18.656,99.013,7332,23600.12,1381.0446032404088,2562
510104,ลำพูน,เมืองลำพูน,หนองช้างคืน,18.656,99.013,7332,23600.12,1381.0446032404088,2562
510105,ลำพูน,เมืองลำพูน,ประตูป่า,18.623,98.986,10950,23600.12,1381.0446032404088,2562
510105,ลำพูน,เมืองลำพูน,ประตูป่า,18.623,98.986,10950,23600.12,1381.0446032404088,2562
510106,ลำพูน,เมืองลำพูน,ริมปิง,18.598,98.984,13636,23600.12,1381.0446032404088,2562
510106,ลำพูน,เมืองลำพูน,ริมปิง,18.598,98.984,13636,23600.12,1381.0446032404088,2562
510107,ลำพูน,เมืองลำพูน,ต้นธง,18.572,98.985,27408,23600.12,1381.0446032404088,2562
510107,ลำพูน,เมืองลำพูน,ต้นธง,18.572,98.985,27408,23600.12,1381.0446032404088,2562
510108,ลำพูน,เมืองลำพูน,บ้านแป้น,18.523,98.951,11750,23600.12,1381.0446032404088,2562
510108,ลำพูน,เมืองลำพูน,บ้านแป้น,18.523,98.951,11750,23600.12,1381.0446032404088,2562
510109,ลำพูน,เมืองลำพูน,เหมืองจี้,18.468,98.971,17306,23600.12,1381.0446032404088,2562
510109,ลำพูน,เมืองลำพูน,เหมืองจี้,18.468,98.971,17306,23600.12,1381.0446032404088,2562
510110,ลำพูน,เมืองลำพูน,ป่าสัก,18.519,99.03,28770,23600.12,1381.0446032404088,2562
510110,ลำพูน,เมืองลำพูน,ป่าสัก,18.519,99.03,28770,23600.12,1381.0446032404088,2562
510111,ลำพูน,เมืองลำพูน,เวียงยอง,18.558,99.009,13248,23600.12,1381.0446032404088,2562
510111,ลำพูน,เมืองลำพูน,เวียงยอง,18.558,99.009,13248,23600.12,1381.0446032404088,2562
510112,ลำพูน,เมืองลำพูน,บ้านกลาง,18.575,99.063,22618,23600.12,1381.0446032404088,2562
510112,ลำพูน,เมืองลำพูน,บ้านกลาง,18.575,99.063,22618,23600.12,1381.0446032404088,2562
510113,ลำพูน,เมืองลำพูน,มะเขือแจ้,18.592,99.128,31814,23600.12,1381.0446032404088,2562
510113,ลำพูน,เมืองลำพูน,มะเขือแจ้,18.592,99.128,31814,23600.12,1381.0446032404088,2562
510116,ลำพูน,เมืองลำพูน,ศรีบัวบาน,18.517,99.109,17330,23600.12,1381.0446032404088,2562
510116,ลำพูน,เมืองลำพูน,ศรีบัวบาน,18.517,99.109,17330,23600.12,1381.0446032404088,2562
510117,ลำพูน,เมืองลำพูน,หนองหนาม,18.502,98.989,9922,23600.12,1381.0446032404088,2562
510117,ลำพูน,เมืองลำพูน,หนองหนาม,18.502,98.989,9922,23600.12,1381.0446032404088,2562
510201,ลำพูน,แม่ทา,ทาปลาดุก,18.532,99.245,14406,23600.12,1381.0446032404088,2562
510201,ลำพูน,แม่ทา,ทาปลาดุก,18.532,99.245,14406,23600.12,1381.0446032404088,2562
510202,ลำพูน,แม่ทา,ทาสบเส้า,18.417,99.135,20716,23600.12,1381.0446032404088,2562
510202,ลำพูน,แม่ทา,ทาสบเส้า,18.417,99.135,20716,23600.12,1381.0446032404088,2562
510203,ลำพูน,แม่ทา,ทากาศ,18.342,99.052,15238,23600.12,1381.0446032404088,2562
510203,ลำพูน,แม่ทา,ทากาศ,18.342,99.052,15238,23600.12,1381.0446032404088,2562
510204,ลำพูน,แม่ทา,ทาขุมเงิน,18.363,98.962,13298,23600.12,1381.0446032404088,2562
510204,ลำพูน,แม่ทา,ทาขุมเงิน,18.363,98.962,13298,23600.12,1381.0446032404088,2562
510205,ลำพูน,แม่ทา,ทาทุ่งหลวง,18.438,99.03,7528,23600.12,1381.0446032404088,2562
510205,ลำพูน,แม่ทา,ทาทุ่งหลวง,18.438,99.03,7528,23600.12,1381.0446032404088,2562
510206,ลำพูน,แม่ทา,ทาแม่ลอบ,18.241,98.97,6462,23600.12,1381.0446032404088,2562
510206,ลำพูน,แม่ทา,ทาแม่ลอบ,18.241,98.97,6462,23600.12,1381.0446032404088,2562
510301,ลำพูน,บ้านโฮ่ง,บ้านโฮ่ง,18.308,98.815,27938,23600.12,1381.0446032404088,2562
510301,ลำพูน,บ้านโฮ่ง,บ้านโฮ่ง,18.308,98.815,27938,23600.12,1381.0446032404088,2562
510302,ลำพูน,บ้านโฮ่ง,ป่าพลู,18.211,98.867,15058,23600.12,1381.0446032404088,2562
510302,ลำพูน,บ้านโฮ่ง,ป่าพลู,18.211,98.867,15058,23600.12,1381.0446032404088,2562
510303,ลำพูน,บ้านโฮ่ง,เหล่ายาว,18.36,98.794,17244,23600.12,1381.0446032404088,2562
510303,ลำพูน,บ้านโฮ่ง,เหล่ายาว,18.36,98.794,17244,23600.12,1381.0446032404088,2562
510304,ลำพูน,บ้านโฮ่ง,ศรีเตี้ย,18.383,98.75,11144,23600.12,1381.0446032404088,2562
510304,ลำพูน,บ้านโฮ่ง,ศรีเตี้ย,18.383,98.75,11144,23600.12,1381.0446032404088,2562
510305,ลำพูน,บ้านโฮ่ง,หนองปลาสะวาย,18.314,98.697,7954,23600.12,1381.0446032404088,2562
510305,ลำพูน,บ้านโฮ่ง,หนองปลาสะวาย,18.314,98.697,7954,23600.12,1381.0446032404088,2562
510401,ลำพูน,ลี้,ลี้,17.79,98.986,26864,23600.12,1381.0446032404088,2562
510401,ลำพูน,ลี้,ลี้,17.79,98.986,26864,23600.12,1381.0446032404088,2562
510402,ลำพูน,ลี้,แม่ตืน,17.956,98.956,22136,23600.12,1381.0446032404088,2562
510402,ลำพูน,ลี้,แม่ตืน,17.956,98.956,22136,23600.12,1381.0446032404088,2562
510403,ลำพูน,ลี้,นาทราย,17.687,98.97,39984,23600.12,1381.0446032404088,2562
510403,ลำพูน,ลี้,นาทราย,17.687,98.97,39984,23600.12,1381.0446032404088,2562
510404,ลำพูน,ลี้,ดงดำ,17.742,99.062,6152,23600.12,1381.0446032404088,2562
510404,ลำพูน,ลี้,ดงดำ,17.742,99.062,6152,23600.12,1381.0446032404088,2562
510405,ลำพูน,ลี้,ก้อ,17.604,98.783,4850,23600.12,1381.0446032404088,2562
510405,ลำพูน,ลี้,ก้อ,17.604,98.783,4850,23600.12,1381.0446032404088,2562
510406,ลำพูน,ลี้,แม่ลาน,17.761,98.809,6178,23600.12,1381.0446032404088,2562
510406,ลำพูน,ลี้,แม่ลาน,17.761,98.809,6178,23600.12,1381.0446032404088,2562
510408,ลำพูน,ลี้,ป่าไผ่,17.855,98.936,18762,23600.12,1381.0446032404088,2562
510408,ลำพูน,ลี้,ป่าไผ่,17.855,98.936,18762,23600.12,1381.0446032404088,2562
510409,ลำพูน,ลี้,ศรีวิชัย,18.079,98.898,15084,23600.12,1381.0446032404088,2562
510409,ลำพูน,ลี้,ศรีวิชัย,18.079,98.898,15084,23600.12,1381.0446032404088,2562
510501,ลำพูน,ทุ่งหัวช้าง,ทุ่งหัวช้าง,17.983,99.048,18050,23600.12,1381.0446032404088,2562
510501,ลำพูน,ทุ่งหัวช้าง,ทุ่งหัวช้าง,17.983,99.048,18050,23600.12,1381.0446032404088,2562
510502,ลำพูน,ทุ่งหัวช้าง,บ้านปวง,17.87,99.089,8326,23600.12,1381.0446032404088,2562
510502,ลำพูน,ทุ่งหัวช้าง,บ้านปวง,17.87,99.089,8326,23600.12,1381.0446032404088,2562
510503,ลำพูน,ทุ่งหัวช้าง,ตะเคียนปม,18.106,99.025,13918,23600.12,1381.0446032404088,2562
510503,ลำพูน,ทุ่งหัวช้าง,ตะเคียนปม,18.106,99.025,13918,23600.12,1381.0446032404088,2562
510601,ลำพูน,ป่าซาง,ปากบ่อง,18.537,98.933,6640,23600.12,1381.0446032404088,2562
510601,ลำพูน,ป่าซาง,ปากบ่อง,18.537,98.933,6640,23600.12,1381.0446032404088,2562
510602,ลำพูน,ป่าซาง,ป่าซาง,18.512,98.937,10650,23600.12,1381.0446032404088,2562
510602,ลำพูน,ป่าซาง,ป่าซาง,18.512,98.937,10650,23600.12,1381.0446032404088,2562
510603,ลำพูน,ป่าซาง,แม่แรง,18.498,98.91,14314,23600.12,1381.0446032404088,2562
510603,ลำพูน,ป่าซาง,แม่แรง,18.498,98.91,14314,23600.12,1381.0446032404088,2562
510604,ลำพูน,ป่าซาง,ม่วงน้อย,18.479,98.941,8572,23600.12,1381.0446032404088,2562
510604,ลำพูน,ป่าซาง,ม่วงน้อย,18.479,98.941,8572,23600.12,1381.0446032404088,2562
510605,ลำพูน,ป่าซาง,บ้านเรือน,18.509,98.871,7908,23600.12,1381.0446032404088,2562
510605,ลำพูน,ป่าซาง,บ้านเรือน,18.509,98.871,7908,23600.12,1381.0446032404088,2562
510606,ลำพูน,ป่าซาง,มะกอก,18.449,98.923,10512,23600.12,1381.0446032404088,2562
510606,ลำพูน,ป่าซาง,มะกอก,18.449,98.923,10512,23600.12,1381.0446032404088,2562
510607,ลำพูน,ป่าซาง,ท่าตุ้ม,18.478,98.873,14272,23600.12,1381.0446032404088,2562
510607,ลำพูน,ป่าซาง,ท่าตุ้ม,18.478,98.873,14272,23600.12,1381.0446032404088,2562
510608,ลำพูน,ป่าซาง,น้ำดิบ,18.424,98.833,18792,23600.12,1381.0446032404088,2562
510608,ลำพูน,ป่าซาง,น้ำดิบ,18.424,98.833,18792,23600.12,1381.0446032404088,2562
510611,ลำพูน,ป่าซาง,นครเจดีย์,18.371,98.898,17564,23600.12,1381.0446032404088,2562
510611,ลำพูน,ป่าซาง,นครเจดีย์,18.371,98.898,17564,23600.12,1381.0446032404088,2562
510701,ลำพูน,บ้านธิ,บ้านธิ,18.614,99.19,19100,23600.12,1381.0446032404088,2562
510701,ลำพูน,บ้านธิ,บ้านธิ,18.614,99.19,19100,23600.12,1381.0446032404088,2562
510702,ลำพูน,บ้านธิ,ห้วยยาบ,18.679,99.163,16232,23600.12,1381.0446032404088,2562
510702,ลำพูน,บ้านธิ,ห้วยยาบ,18.679,99.163,16232,23600.12,1381.0446032404088,2562
510801,ลำพูน,เวียงหนองล่อง,หนองล่อง,18.404,98.732,11426,23600.12,1381.0446032404088,2562
510801,ลำพูน,เวียงหนองล่อง,หนองล่อง,18.404,98.732,11426,23600.12,1381.0446032404088,2562
510802,ลำพูน,เวียงหนองล่อง,หนองยวง,18.415,98.78,7382,23600.12,1381.0446032404088,2562
510802,ลำพูน,เวียงหนองล่อง,หนองยวง,18.415,98.78,7382,23600.12,1381.0446032404088,2562
510803,ลำพูน,เวียงหนองล่อง,วังผาง,18.422,98.744,15762,23600.12,1381.0446032404088,2562
510803,ลำพูน,เวียงหนองล่อง,วังผาง,18.422,98.744,15762,23600.12,1381.0446032404088,2562
520101,ลำปาง,เมืองลำปาง,เวียงเหนือ สวนดอก สบตุ๋ย อยู่นอก1 ตำบล คือหัวเ*,18.29,99.492,20922,23928.99,1330.8057660266286,2562
520101,ลำปาง,เมืองลำปาง,เวียงเหนือ สวนดอก สบตุ๋ย อยู่นอก1 ตำบล คือหัวเ*,18.29,99.492,20922,23928.99,1330.8057660266286,2562
520105,ลำปาง,เมืองลำปาง,พระบาท,18.255,99.518,43956,23928.99,1330.8057660266286,2562
520105,ลำปาง,เมืองลำปาง,พระบาท,18.255,99.518,43956,23928.99,1330.8057660266286,2562
520106,ลำปาง,เมืองลำปาง,ชมพู,18.254,99.479,51800,23928.99,1330.8057660266286,2562
520106,ลำปาง,เมืองลำปาง,ชมพู,18.254,99.479,51800,23928.99,1330.8057660266286,2562
520107,ลำปาง,เมืองลำปาง,กล้วยแพะ,18.211,99.502,17964,23928.99,1330.8057660266286,2562
520107,ลำปาง,เมืองลำปาง,กล้วยแพะ,18.211,99.502,17964,23928.99,1330.8057660266286,2562
520108,ลำปาง,เมืองลำปาง,ปงแสนทอง,18.268,99.432,34874,23928.99,1330.8057660266286,2562
520108,ลำปาง,เมืองลำปาง,ปงแสนทอง,18.268,99.432,34874,23928.99,1330.8057660266286,2562
520109,ลำปาง,เมืองลำปาง,บ้านแลง,18.526,99.691,13054,23928.99,1330.8057660266286,2562
520109,ลำปาง,เมืองลำปาง,บ้านแลง,18.526,99.691,13054,23928.99,1330.8057660266286,2562
520110,ลำปาง,เมืองลำปาง,บ้านเสด็จ,18.392,99.645,21012,23928.99,1330.8057660266286,2562
520110,ลำปาง,เมืองลำปาง,บ้านเสด็จ,18.392,99.645,21012,23928.99,1330.8057660266286,2562
520111,ลำปาง,เมืองลำปาง,พิชัย,18.316,99.571,48196,23928.99,1330.8057660266286,2562
520111,ลำปาง,เมืองลำปาง,พิชัย,18.316,99.571,48196,23928.99,1330.8057660266286,2562
520112,ลำปาง,เมืองลำปาง,ทุ่งฝาย,18.374,99.55,15470,23928.99,1330.8057660266286,2562
520112,ลำปาง,เมืองลำปาง,ทุ่งฝาย,18.374,99.55,15470,23928.99,1330.8057660266286,2562
520113,ลำปาง,เมืองลำปาง,บ้านเอื้อม,18.478,99.357,19764,23928.99,1330.8057660266286,2562
520113,ลำปาง,เมืองลำปาง,บ้านเอื้อม,18.478,99.357,19764,23928.99,1330.8057660266286,2562
520114,ลำปาง,เมืองลำปาง,บ้านเป้า,18.357,99.455,13296,23928.99,1330.8057660266286,2562
520114,ลำปาง,เมืองลำปาง,บ้านเป้า,18.357,99.455,13296,23928.99,1330.8057660266286,2562
520115,ลำปาง,เมืองลำปาง,บ้านค่า,18.52,99.414,11080,23928.99,1330.8057660266286,2562
520115,ลำปาง,เมืองลำปาง,บ้านค่า,18.52,99.414,11080,23928.99,1330.8057660266286,2562
520116,ลำปาง,เมืองลำปาง,บ่อแฮ้ว,18.31,99.433,40010,23928.99,1330.8057660266286,2562
520116,ลำปาง,เมืองลำปาง,บ่อแฮ้ว,18.31,99.433,40010,23928.99,1330.8057660266286,2562
520117,ลำปาง,เมืองลำปาง,ต้นธงชัย,18.39,99.485,33428,23928.99,1330.8057660266286,2562
520117,ลำปาง,เมืองลำปาง,ต้นธงชัย,18.39,99.485,33428,23928.99,1330.8057660266286,2562
520118,ลำปาง,เมืองลำปาง,นิคมพัฒนา,18.445,99.545,10460,23928.99,1330.8057660266286,2562
520118,ลำปาง,เมืองลำปาง,นิคมพัฒนา,18.445,99.545,10460,23928.99,1330.8057660266286,2562
